,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
73,def_esm_msa_3,0.6721979,0.6565934673366832,0.7220798994974875,0.5576383065326633,0.585427135678392,0.591,0.6238247752189636,0.556495,0.47887,0.513614,0.831816532611847
74,def_esm_msa_4,0.671274,0.677132663316583,0.7303391959798997,0.5832072110552764,0.6161155778894473,0.572,0.6409396529197693,0.565277,0.479346,0.499191,0.838098429441452
75,def_esm_msa_ckpt5_0,0.74000496,0.7597492462311557,0.8030829145728643,0.659450256281407,0.6897738693467336,0.6953,0.6705042123794556,0.639345,0.494179,0.515812,0.8581625986099244
76,def_esm_msa_ckpt5_1,0.5822324,0.6794628140703517,0.7453507537688441,0.5533844572864322,0.5935075376884421,0.542,0.518948495388031,0.55671,0.450983,0.475327,0.8336454808712006
77,def_esm_msa_ckpt5_2,0.54593027,0.2717889447236181,0.33016633165829135,0.369262743718593,0.3084522613065327,0.4954,0.4786181449890136,0.361848,0.448903,0.47417,0.688312736749649
78,def_esm_msa_ckpt5_3,0.5425704,0.5049638190954773,0.5642070351758793,0.5046975979899497,0.480643216080402,0.594,0.5201677680015564,0.476767,0.476997,0.505847,0.7912745571136475
79,def_esm_msa_ckpt5_4,0.53517956,0.24241859296482413,0.2629798994974874,0.38379183417085433,0.3084974874371859,0.545,0.5061354637145996,0.369366,0.502028,0.527661,0.6935838270187378
80,default_seq_temp_0,0.885448,0.8550316582914572,0.8795185929648242,0.7635402964824122,0.8087035175879398,0.847,0.8391236662864685,0.711318,0.504128,0.535881,0.8901061356067658
81,default_seq_temp_1,0.88514644,0.8564326633165831,0.8806924623115576,0.7641710502512563,0.8097738693467339,0.8438,0.8347753882408142,0.708866,0.497921,0.529168,0.8894712769985199
82,default_seq_temp_2,0.8683711,0.7916427135678391,0.8089597989949749,0.6837848140703516,0.7262512562814071,0.827,0.8363243937492371,0.654064,0.497682,0.528626,0.8735570263862609
83,default_seq_temp_3,0.86713654,0.8391939698492463,0.8680371859296483,0.7402557587939698,0.7906683417085426,0.8125,0.8460707068443298,0.720629,0.535189,0.575934,0.8872683930397033
84,default_seq_temp_4,0.86606336,0.867708040201005,0.8875291457286433,0.7720903919597989,0.8222361809045227,0.8184,0.8304731249809265,0.721849,0.503235,0.532904,0.8902074515819549
85,af3_jian_0,0.9397444,0.816486432160804,0.8566834170854271,0.7077221507537688,0.7551507537688444,0.8857,0.8867918848991394,0.69397,0.526988,0.563299,0.8866376233100892
86,af3_jian_1,0.9351613,0.8197959798994976,0.8598527638190955,0.7049893266331657,0.7586080402010048,0.869,0.8828725218772888,0.695662,0.518373,0.565222,0.887730085849762
87,af3_jian_2,0.93188876,0.8113738693467338,0.853356783919598,0.6945456934673366,0.748427135678392,0.8706,0.8794795870780945,0.694446,0.522708,0.569044,0.8855375289916992
88,af3_jian_3,0.93593234,0.8188743718592962,0.8586708542713567,0.7113729949748743,0.7609698492462311,0.874,0.8851860761642456,0.698158,0.523623,0.563006,0.8879785943031312
89,af3_jian_4,0.9340873,0.8341889447236182,0.8660427135678394,0.7186826633165829,0.7686783919597989,0.8745,0.8809846639633179,0.70812,0.527963,0.566504,0.8877494156360626
90,af3_jian_5,0.9304487,0.8125180904522613,0.8543603015075376,0.7023529195979897,0.7530402010050252,0.8755,0.8810742497444153,0.69767,0.528971,0.57189,0.8862928354740143
91,af3_jian_6,0.93287617,0.8220412060301507,0.8603834170854271,0.7126154120603014,0.7646532663316583,0.8657,0.8792697787284851,0.701269,0.523688,0.56762,0.8876547455787659
92,af3_jian_7,0.9333409,0.8175959798994975,0.8565839195979899,0.7055876381909547,0.7560000000000001,0.877,0.8813086152076721,0.69451,0.522225,0.561899,0.8862662923336029
93,af3_jian_8,0.93026334,0.8217763819095477,0.8588914572864325,0.7034631407035177,0.7603015075376883,0.8745,0.8779278993606567,0.692131,0.510997,0.560421,0.8866343116760256
94,af3_jian_9,0.93138313,0.8231115577889446,0.8605678391959798,0.711169783919598,0.7631407035175881,0.869,0.879490315914154,0.701575,0.525136,0.561313,0.8865506863594055
95,def_notemp_drop_nos_0,0.8674401,0.8438221105527637,0.8713748743718595,0.7431276934673366,0.7951256281407033,0.8237,0.8445088267326355,0.724357,0.532193,0.579403,0.8890126085281371
96,def_notemp_drop_nos_1,0.857919,0.8364884422110552,0.867440703517588,0.7392423216080402,0.7902964824120603,0.807,0.8434638977050781,0.719824,0.53616,0.579713,0.886905779838562
97,def_notemp_drop_nos_2,0.8550654,0.8691170854271356,0.8868020100502513,0.7619090603015075,0.8133819095477387,0.8003,0.827139675617218,0.71891,0.504344,0.53242,0.8884158265590669
98,def_notemp_drop_nos_3,0.85249716,0.8397979899497487,0.86343216080402,0.7312141407035176,0.7824673366834172,0.8037,0.8227699995040894,0.698372,0.508098,0.531257,0.8844115221500397
99,def_notemp_drop_nos_4,0.8483387,0.8688100502512563,0.887351256281407,0.763182175879397,0.8172462311557789,0.8,0.823021411895752,0.724855,0.507602,0.535531,0.8882350945472718
100,af3_pawan_0,0.9401789,0.8155472361809045,0.8555989949748743,0.6923588190954774,0.751854271356784,0.8833,0.8868127465248108,0.693579,0.522981,0.560411,0.8862171876430512
101,af3_pawan_1,0.93756837,0.8153301507537689,0.8560170854271356,0.7007841909547738,0.7556984924623116,0.8794,0.8841726779937744,0.692739,0.52238,0.562436,0.8868482613563538
102,af3_pawan_2,0.9364465,0.8175236180904524,0.8570150753768847,0.7065151758793969,0.7519949748743718,0.878,0.882712721824646,0.696573,0.521495,0.566776,0.8852871716022491
103,af3_pawan_3,0.9414112,0.8097809045226131,0.8517778894472361,0.7045857487437185,0.7485879396984926,0.883,0.8859214782714844,0.691087,0.523367,0.563116,0.8849408030509949
104,af3_pawan_4,0.9374182,0.8176366834170854,0.8566703517587939,0.7071718492462313,0.755673366834171,0.867,0.8840958476066589,0.700126,0.528153,0.56488,0.8863339745998383
105,af3_pawan_5,0.93137175,0.8240487437185928,0.8605175879396985,0.7112189949748744,0.7614522613065327,0.8726,0.8828051090240479,0.695631,0.521006,0.557666,0.8877992403507233
106,af3_pawan_6,0.93430567,0.8159874371859297,0.8564070351758795,0.7017630201005026,0.7540653266331658,0.8765,0.8833842873573303,0.690973,0.516532,0.560776,0.886594854593277
107,af3_pawan_7,0.9351366,0.8136065326633166,0.8551653266331658,0.7083457386934674,0.7590804020100503,0.873,0.8835165500640869,0.692875,0.520471,0.565476,0.8875302243232728
108,af3_pawan_8,0.93721265,0.8221065326633166,0.8603597989949751,0.713074743718593,0.7638894472361809,0.8716,0.8832912445068359,0.694099,0.516786,0.561987,0.887853912115097
109,af3_pawan_9,0.93845356,0.817359296482412,0.8581251256281407,0.7133015678391958,0.7613316582914572,0.8867,0.88109290599823,0.697413,0.521846,0.570792,0.8869794809818268
110,def_ptm_not_drop_nos_0,0.83731896,0.8556251256281406,0.880832663316583,0.7496795226130654,0.8043316582914574,0.8047,0.8108223676681519,0.711818,0.499957,0.529338,0.8860762751102447
111,def_ptm_not_drop_nos_1,0.8329437,0.8073572864321609,0.846189447236181,0.6976254221105527,0.7415427135678392,0.815,0.810768187046051,0.667912,0.49113,0.526051,0.878377515077591
112,def_ptm_not_drop_nos_2,0.83079445,0.8664653266331659,0.8857718592964824,0.7510140653266332,0.8109145728643217,0.7856,0.7970845103263855,0.719914,0.505172,0.531977,0.8869293344020844
113,def_ptm_not_drop_nos_3,0.8257296,0.8462045226130653,0.8761713567839197,0.7513821105527639,0.8013316582914572,0.796,0.8026711344718933,0.704443,0.499885,0.532555,0.8862206768989562
114,def_ptm_not_drop_nos_4,0.82520145,0.8286140703517588,0.8568386934673367,0.7137552914572863,0.7629547738693468,0.763,0.8183170557022095,0.67982,0.4989,0.530443,0.8800263142585754
115,dhr_0,0.87893593,0.860508040201005,0.8831045226130653,0.769728105527638,0.8161708542713567,0.8364,0.8410856127738953,0.717365,0.506806,0.529965,0.8904179072380065
