,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
124,def_esm_msa_ckpt5_4,0.85034496,0.918427135678392,0.9225221105527637,0.8080928944723618,0.868457286432161,0.7637,0.8055447936058044,0.922760381743196,0.777879,0.796702,0.82746422290802
125,def_notemp_0,0.86473835,0.928069849246231,0.9290351758793969,0.8229243316582915,0.8791005025125627,0.806,0.8104342818260193,0.965766196070506,0.785909,0.798741,0.8347513210773467
126,def_notemp_1,0.86336917,0.9280824120603012,0.9292216080402012,0.8214447336683416,0.8781507537688441,0.798,0.8114885687828064,0.958293912867758,0.778032,0.78706,0.8312323188781738
127,def_notemp_2,0.8609792,0.9149688442211056,0.918572864321608,0.7998952211055275,0.8634773869346735,0.794,0.7941819429397583,0.92413359174788,0.813394,0.780421,0.8278579747676849
128,def_notemp_3,0.85922664,0.9154713567839194,0.9188015075376884,0.7994264874371859,0.8636733668341707,0.7896,0.7926250696182251,0.914681865361122,0.808537,0.779379,0.8294331002235413
129,def_notemp_4,0.8585916,0.8631070351758794,0.8636482412060301,0.7449196080402012,0.7979849246231157,0.7783,0.7786358594894409,0.757329910259119,0.775492,0.769892,0.8061364495754241
130,def_notemp_drop_nos_0,0.86498666,0.9291889447236181,0.9310286432160804,0.8216068140703517,0.8813216080402011,0.7964,0.8020831942558289,0.943466459690086,0.738821,0.780685,0.8271496832370758
131,def_notemp_drop_nos_1,0.8497359,0.9225653266331659,0.9249497487437186,0.8009104472361811,0.8699447236180906,0.7817,0.794723629951477,0.925525172454969,0.785921,0.791258,0.826513319015503
132,def_notemp_drop_nos_2,0.84942245,0.9305160804020101,0.9319542713567838,0.8268102864321608,0.884361809045226,0.7812,0.7900266647338867,0.940559296034684,0.742811,0.784717,0.8277946531772613
133,def_notemp_drop_nos_3,0.8469242,0.9220286432160804,0.9248753768844222,0.8075925929648242,0.873924623115578,0.788,0.7953385710716248,0.938276736261011,0.80788,0.789905,0.8298687016963958
134,def_notemp_drop_nos_4,0.8465775,0.9014371859296482,0.905797487437186,0.7887354271356783,0.8528090452261307,0.775,0.7770582437515259,0.875715309224848,0.760229,0.799327,0.8231440544128418
135,def_notemp_drop_s_0,0.8596583,0.9264110552763819,0.9269402010050252,0.8114534924623115,0.8765979899497487,0.7866,0.7803868651390076,0.957444267881582,0.785653,0.791176,0.8322972047328949
136,def_notemp_drop_s_1,0.8593126,0.9295582914572864,0.9312663316582914,0.8252961155778894,0.8833869346733667,0.783,0.7995283603668213,0.945014191367607,0.751796,0.77953,0.8275902366638184
137,def_notemp_drop_s_2,0.8592625,0.9293773869346734,0.9304251256281408,0.8240191256281407,0.8814874371859296,0.791,0.7939988970756531,0.962443395273218,0.769713,0.797577,0.8317035698890687
138,def_notemp_drop_s_3,0.8544367,0.9233236180904523,0.9258874371859296,0.820003527638191,0.8732562814070353,0.7812,0.7940108180046082,0.933876953035299,0.784312,0.788321,0.8347370433807372
139,def_notemp_drop_s_4,0.8543558,0.9277170854271357,0.9291070351758793,0.8257994623115578,0.8805276381909547,0.7896,0.7946504354476929,0.945007302354205,0.755637,0.788341,0.8280924022197723
140,def_ptm_drop_nos_0,0.72707665,0.8261381909547738,0.8374949748743719,0.7147061859296484,0.7700904522613065,0.762,0.7419511079788208,0.635082071112989,0.76282,0.753144,0.7843019354343415
141,def_ptm_drop_nos_1,0.71395,0.8680753768844222,0.8870758793969848,0.7445301758793968,0.7908442211055277,0.701,0.7317123413085938,0.736603165272024,0.764909,0.794929,0.7882974016666413
142,def_ptm_drop_nos_2,0.70295334,0.8147502512562815,0.8302206030150755,0.6958608442211056,0.7490150753768846,0.755,0.7190748453140259,0.582381118592069,0.752061,0.742541,0.7791329109668732
143,def_ptm_drop_nos_3,0.6972167,0.7961407035175879,0.8205824120603016,0.6840637738693468,0.7309246231155779,0.7437,0.7044219970703125,0.562120530178471,0.76656,0.747939,0.7778870058059694
